rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;jap_url;list
69;69;Common;;Ptiravi;Happiny;Pokémon;Colorless;440;Kagemaru Himeno;https://pokeca-center.com/images/card_images/PC01-0901-GH069-Pt1.jpg;pt1
70;70;Common;;Leveinard;Chansey;Pokémon;Colorless;113;Kouki Saitou;https://pokeca-center.com/images/card_images/PC01-0901-GH070-Pt1.jpg;pt1
71;71;Rare;;Leuphorie;Blissey;Pokémon;Colorless;242;Atsuko Nishida;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1470774.jpg;pt1
72;72;Common;;Parecool;Slakoth;Pokémon;Colorless;287;Atsuko Nishida;https://res.cloudinary.com/dkhwpritu/image/upload/v1588353074/modif_dpt/parecool.jpg;pt1
73;73;Uncommon;;Vigoroth;Vigoroth;Pokémon;Colorless;288;Kouki Saitou;https://pokeca-center.com/images/card_images/PC01-0901-GH073-Pt1.jpg;pt1
74;74;Rare Holo;;Monaflemit;Slaking;Pokémon;Colorless;289;Masakazu Fukuda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1148562.jpg;pt1
75;75;Common;;Skitty;Skitty;Pokémon;Colorless;300;Masakazu Fukuda;https://pokeca-center.com/images/card_images/PC01-0901-GH075-Pt1.jpg;pt1
76;76;Rare Holo;;Delcatty;Delcatty;Pokémon;Colorless;301;Mitsuhiro Arita;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1470775.jpg;pt1
77;77;Common;;Tylton;Swablu;Pokémon;Colorless;333;Kagemaru Himeno;https://res.cloudinary.com/dkhwpritu/image/upload/v1588353070/modif_dpt/Capture_d_e%CC%81cran_2020-05-01_a%CC%80_14.05.24.png;pt1
78;78;Common Holo;;Tylton;Swablu;Pokémon;Colorless;333;Kagemaru Himeno;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1286920.jpg;pt1
79;79;Rare;;Altaria;Altaria;Pokémon;Colorless;334;Naoyo Kimura;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1470798.jpg;pt1
80;80;Uncommon;;Mangriff;Zangoose;Pokémon;Colorless;335;Hajime Kusajima;https://pokeca-center.com/images/card_images/PC01-0901-GH080-Pt1.jpg;pt1
81;81;Common;;Chaffreux G;Purugly G;Pokémon;Colorless;432;Ryota Saito;https://pokeca-center.com/images/card_images/PC01-0901-GH081-Pt1.jpg;pt1
82;82;Uncommon;;Spray Puissant Invention G-103 de la Team Galaxy;Team Galactic's Invention G-103 Power Spray;Trainer;NoColor;;Yusuke Ishikawa;https://res.cloudinary.com/dkhwpritu/image/upload/v1588353071/modif_dpt/Capture_d_e%CC%81cran_2020-05-01_a%CC%80_14.10.54.png;pt1
83;83;Uncommon;;Poké-Tour Invention G-105 de la Team Galaxy;Team Galactic's Invention G-105 Poké Turn;Trainer;NoColor;;Makoto Imai;https://res.cloudinary.com/dkhwpritu/image/upload/v1588353070/modif_dpt/Capture_d_e%CC%81cran_2020-05-01_a%CC%80_14.12.08.png;pt1
84;84;Uncommon;;Niveau Max;Level Max;Trainer;NoColor;;Ryo Ueda;https://res.cloudinary.com/dkhwpritu/image/upload/v1588353072/modif_dpt/levelmax.jpg;pt1
85;85;Uncommon;;Fossile Crâne;Skull Fossil;Trainer;NoColor;;Ryo Ueda;https://res.cloudinary.com/dkhwpritu/image/upload/v1588353070/modif_dpt/Capture_d_e%CC%81cran_2020-05-01_a%CC%80_14.15.37.png;pt1
86;86;Uncommon;;Fossile Armure;Armor Fossil;Trainer;NoColor;;Ryo Ueda;https://res.cloudinary.com/dkhwpritu/image/upload/v1588353073/modif_dpt/Capture_d_e%CC%81cran_2020-05-01_a%CC%80_15.34.05.png;pt1
87;87;Uncommon;;Baie de Mémoire;Memory Berry;Trainer;NoColor;;Shizurow;https://pokeca-center.com/images/card_images/PC05-0000-TR221-TR.jpg;pt1
88;88;Uncommon;;Gain d'Énergie Invention G-101 de la Team Galaxy;Team Galactic's Invention G-101 Energy Gain;Trainer;NoColor;;Makoto Imai;https://res.cloudinary.com/dkhwpritu/image/upload/v1588353069/modif_dpt/Capture_d_e%CC%81cran_2020-05-01_a%CC%80_14.19.43.png;pt1
89;89;Uncommon;;Le complot d'Hélio;Cyrus's Conspiracy;Trainer;NoColor;;Ken Sugimori;https://res.cloudinary.com/dkhwpritu/image/upload/v1588353073/modif_dpt/Capture_d_e%CC%81cran_2020-05-01_a%CC%80_14.20.58.png;pt1
90;90;Uncommon;;L'enquête de Beladonis;Looker's Investigation;Trainer;NoColor;;Ken Sugimori;https://res.cloudinary.com/dkhwpritu/image/upload/v1588353071/modif_dpt/Capture_d_e%CC%81cran_2020-05-01_a%CC%80_14.22.29.png;pt1
91;91;Uncommon;;QG Galaxie;Galactic HQ;Trainer;NoColor;;Ryota Saito;https://res.cloudinary.com/dkhwpritu/image/upload/v1588353071/modif_dpt/Capture_d_e%CC%81cran_2020-05-01_a%CC%80_14.23.37.png;pt1
92;92;Uncommon;;Espace-Temps Brisé;Broken Time-Space;Trainer;NoColor;;Kent Kanetsuna;https://res.cloudinary.com/dkhwpritu/image/upload/v1588353072/modif_dpt/Capture_d_e%CC%81cran_2020-05-01_a%CC%80_14.58.47.png;pt1
93;93;Uncommon;;Énergie Multicolore;Rainbow Energy;Energy;NoColor;;Takumi Akabane;https://res.cloudinary.com/dkhwpritu/image/upload/v1588353072/modif_dpt/Capture_d_e%CC%81cran_2020-05-01_a%CC%80_15.00.22.png;pt1
94;94;Ultra;;Insécateur;Scyther;Pokémon;Grass;123;Ken Sugimori;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1286909.jpg;pt1
95;95;Ultra;;Elektek;Electabuzz;Pokémon;Lightning;125;Ken Sugimori;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1148465.jpg;pt1
96;96;Ultra;;Tygnon;Hitmonchan;Pokémon;Fighting;107;Ken Sugimori;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1286908.jpg;pt1
