rank;number;rarety_type;ultra_type;fr_name;en_name;jap_name;super_type;energy;pokedex_number;artist;jap_url;list
19;19;;;;Appletun ;タルップル;Pokemon;Grass;;;https://pod.pokellector.com/cards/301/Appletun.S4A.19.36332.png;s4
20;20;;;;Heatran ;ヒードラン;Pokemon;Fire;;;https://pod.pokellector.com/cards/301/Heatran.S4A.20.36333.png;s4
21;21;;Amazing;;Reshiram ;レシラム;Pokemon;Fire;;;https://pod.pokellector.com/cards/301/Reshiram.S4A.21.36163.png;s4
22;22;;;;Scorbunny ;ヒバニー;Pokemon;Fire;;;https://pod.pokellector.com/cards/301/Scorbunny.S4A.22.36334.png;s4
23;23;;;;Raboot ;ラビフット;Pokemon;Fire;;;https://pod.pokellector.com/cards/301/Raboot.S4A.23.36335.png;s4
24;24;;;;Cinderace ;エースバーン;Pokemon;Fire;;;https://pod.pokellector.com/cards/301/Cinderace.S4A.24.36336.png;s4
25;25;;;;Sizzlipede ;ヤクデ;Pokemon;Fire;;;https://pod.pokellector.com/cards/301/Sizzlipede.S4A.25.36337.png;s4
26;26;;;;Centiskorch ;マルヤクデ;Pokemon;Fire;;;https://pod.pokellector.com/cards/301/Centiskorch.S4A.26.36338.png;s4
27;27;;;;Centiskorch V ;マルヤクデV;Pokemon;Fire;;;https://pod.pokellector.com/cards/301/Centiskorch-V.S4A.27.36339.png;s4
28;28;;;;Centiskorch VMAX ;マルヤクデVMAX;Pokemon;Fire;;;https://pod.pokellector.com/cards/301/Centiskorch-VMAX.S4A.28.36340.png;s4
29;29;;;;Galarian Mr. Mime ;ガラルバリヤード;Pokemon;Water;;;https://pod.pokellector.com/cards/301/Galarian-Mr-Mime.S4A.29.36341.png;s4
30;30;;;;Galarian Mr. Rime ;ガラルバリコオル;Pokemon;Water;;;https://pod.pokellector.com/cards/301/Galarian-Mr-Rime.S4A.30.36342.png;s4
31;31;;;;Lapras V ;ラプラスV;Pokemon;Water;;;https://pod.pokellector.com/cards/301/Lapras-V.S4A.31.36343.png;s4
