number;rarety_type;ultra_type;fr_name;us_name;super_type;energy_type;pokedex_number;artist;fr_url;fr_r_url;us_url;us_r_url;list
RC21;Ultra;EX;Nymphali-EX;Sylveon-EX;Pokémon;Fairy;700;sui;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC21.png;;https://images.pokemontcg.io/g1/RC21.png;;Generations
RC22;Uncommon;;Diancie;Diancie;Pokémon;Fairy;719;Mizue;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC22.png;;https://images.pokemontcg.io/g1/RC22.png;;Generations
RC23;Common;;Tylton;Swablu;Pokémon;Colorless;333;Atsuko Nishida;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC23.png;;https://images.pokemontcg.io/g1/RC23.png;;Generations
RC24;Uncommon;;Altaria;Altaria;Pokémon;Colorless;334;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC24.png;;https://images.pokemontcg.io/g1/RC24.png;;Generations
RC25;Common;;Passerouge;Fletchling;Pokémon;Colorless;661;Aya Kusube;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC25.png;;https://images.pokemontcg.io/g1/RC25.png;;Generations
RC26;Common;;Couronne Florale;Floral Crown;Trainer;NoColor;;Aya Kusube;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC26.png;;https://images.pokemontcg.io/g1/RC26.png;;Generations
RC27;Uncommon;;Timmy;Wally;Trainer;NoColor;;Megumi Mizutani;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC27.png;;https://images.pokemontcg.io/g1/RC27.png;;Generations
RC28;Ultra;EX FA;Pyroli-EX;Flareon-EX;Pokémon;Fire;136;kirisAki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC28.png;;https://images.pokemontcg.io/g1/RC28.png;;Generations
RC29;Ultra;EX FA;Pikachu;Pikachu;Pokémon;Lightning;25;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC29.png;;https://images.pokemontcg.io/g1/RC29.png;;Generations
RC30;Ultra;EX FA;Gardevoir-EX;Gardevoir-EX;Pokémon;Fairy;282;Mizue;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC30.png;;https://images.pokemontcg.io/g1/RC30.png;;Generations
RC31;Ultra;M EX FA;Méga Gardevoir-EX;M Gardevoir-EX;Pokémon;Fairy;282;Megumi Mizutani;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC31.png;;https://images.pokemontcg.io/g1/RC31.png;;Generations
RC32;Ultra;EX FA;Nymphali-EX;Sylveon-EX;Pokémon;Fairy;700;Kanako Eo;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC32.png;;https://images.pokemontcg.io/g1/RC32.png;;Generations
;;;;;;;;;;;;;
;;;;;;;;;;;;;
