number;rarety_type;ultra_type;fr_name;us_name;super_type;energy_type;pokedex_number;artist;fr_url;fr_r_url;us_url;us_r_url;list
138;Uncommon;;Ruines Sous-marines;Undersea Ruins;Trainer;NoColor;;Midori Harada;;;https://images.pokemontcg.io/ecard2/138.png;;Aquapolis
139;Uncommon;;Centrale d'énergie;Power Plant;Trainer;NoColor;;Kai Ishikawa;;;https://images.pokemontcg.io/ecard2/139.png;;Aquapolis
140;Uncommon;;Cube d'Eau 01;Water Cube 01;Trainer;NoColor;;;;;https://images.pokemontcg.io/ecard2/140.png;;Aquapolis
141;Uncommon;;Garde faiblesse;Weakness Guard;Trainer;NoColor;;Jungo Suzuki;;;https://images.pokemontcg.io/ecard2/141.png;;Aquapolis
142;Rare;;Énergie Obscurité;Darkness Energy;Energy;NoColor;;Milky Isobe;;;https://images.pokemontcg.io/ecard2/142.png;;Aquapolis
143;Rare;;Énergie Métal;Metal Energy;Energy;NoColor;;Milky Isobe;;;https://images.pokemontcg.io/ecard2/143.png;;Aquapolis
144;Rare;;Énergie Multicolore;Rainbow Energy;Energy;NoColor;;Takumi Akabane;;;https://images.pokemontcg.io/ecard2/144.png;;Aquapolis
145;Uncommon;;Énergie Super;Boost Energy;Energy;NoColor;;Shin-ichi Yoshikawa;;;https://images.pokemontcg.io/ecard2/145.png;;Aquapolis
146;Uncommon;;Énergie Cristal;Crystal Energy;Energy;NoColor;;Shin-ichi Yoshikawa;;;https://images.pokemontcg.io/ecard2/146.png;;Aquapolis
147;Uncommon;;Energie de Distorsion;Warp Energy;Energy;NoColor;;Keiji Kinebuchi;;;https://images.pokemontcg.io/ecard2/147.png;;Aquapolis
148;Secret;Cristal;Hyporoi;Kingdra;Pokémon;Colorless;230;Mikio Menjo;;;https://images.pokemontcg.io/ecard2/148.png;;Aquapolis
149;Secret;Cristal;Lugia;Lugia;Pokémon;Colorless;249;Naoyo Kimura;;;https://images.pokemontcg.io/ecard2/149.png;;Aquapolis
150;Secret;Cristal;Nidoking;Nidoking;Pokémon;Colorless;34;Hironobu Yoshida;;;https://images.pokemontcg.io/ecard2/150.png;;Aquapolis
H1/H32;Rare Holo;;Pharamp;Ampharos;Pokémon;Lightning;181;Shin-ichi Yoshida;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/209850.jpg;;Aquapolis
H2/H32;Rare Holo;;Arcanin;Arcanine;Pokémon;Fire;59;Kyoko Umemoto;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/209853.jpg;;Aquapolis
H3/H32;Rare Holo;;Migalos;Ariados;Pokémon;Grass;168;Shin-ichi Yoshida;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/209855.jpg;;Aquapolis
H4/H32;Rare Holo;;Azumarill;Azumarill;Pokémon;Water;184;Kagemaru Himeno;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/209857.jpg;;Aquapolis
H5/H32;Rare Holo;;Joliflor;Bellossom;Pokémon;Grass;182;Sumiyoshi Kizuki;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/209859.jpg;;Aquapolis
H6/H32;Rare Holo;;Leuphorie;Blissey;Pokémon;Colorless;242;Naoyo Kimura;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/209863.jpg;;Aquapolis
H7/H32;Rare Holo;;Électrode;Electrode;Pokémon;Lightning;101;Shin-ichi Yoshida;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/209878.jpg;;Aquapolis
H8/H32;Rare Holo;;Entei;Entei;Pokémon;Fire;244;Atsuko Nishida;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/209882.jpg;;Aquapolis
H9/H32;Rare Holo;;Mentali;Espeon;Pokémon;Psychic;196;Kyoko Umemoto;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/209884.jpg;;Aquapolis
H10/H32;Rare Holo;;Noadkoko;Exeggutor;Pokémon;Grass;103;Yukiko Baba;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/209889.jpg;;Aquapolis
H11/H32;Rare Holo;;Démolosse;Houndoom;Pokémon;Darkness;229;Hajime Kusajima;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/209910.jpg;;Aquapolis
H12/H32;Rare Holo;;Hypnomade;Hypno;Pokémon;Psychic;97;Mitsuhiro Arita;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/209914.jpg;;Aquapolis
H13/H32;Rare Holo;;Cotovol;Jumpluff;Pokémon;Grass;189;Yuka Morii;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/209917.jpg;;Aquapolis
H14/H32;Rare Holo;;Hyporoi;Kingdra;Pokémon;Water;230;Atsuko Nishida;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/209922.jpg;;Aquapolis
