number;rarety_type;ultra_type;fr_name;us_name;super_type;energy_type;pokedex_number;artist;fr_url;fr_r_url;us_url;us_r_url;list
63;Common;;Evoli;Eevee;Pokémon;Colorless;133;Kouki Saitou;;;https://images.pokemontcg.io/ex2/63.png;;Sandstorm
64;Common;;Abo;Ekans;Pokémon;Grass;23;Midori Harada;;;https://images.pokemontcg.io/ex2/64.png;;Sandstorm
65;Common;;Caninos;Growlithe;Pokémon;Fire;58;Hajime Kusajima;;;https://images.pokemontcg.io/ex2/65.png;;Sandstorm
66;Common;;Nenupiot;Lotad;Pokémon;Water;270;Tomokazu Komiya;;;https://images.pokemontcg.io/ex2/66.png;;Sandstorm
67;Common;;Nenupiot;Lotad;Pokémon;Water;270;Mitsuhiro Arita;;;https://images.pokemontcg.io/ex2/67.png;;Sandstorm
68;Common;;Marill;Marill;Pokémon;Water;183;Mitsuhiro Arita;;;https://images.pokemontcg.io/ex2/68.png;;Sandstorm
69;Common;;Natu;Natu;Pokémon;Psychic;177;Kouki Saitou;;;https://images.pokemontcg.io/ex2/69.png;;Sandstorm
70;Common;;Amonita;Omanyte;Pokémon;Water;138;Kouki Saitou;;;https://images.pokemontcg.io/ex2/70.png;;Sandstorm
71;Common;;Onix;Onix;Pokémon;Fighting;95;Midori Harada;;;https://images.pokemontcg.io/ex2/71.png;;Sandstorm
72;Common;;Pikachu;Pikachu;Pokémon;Lightning;25;Mitsuhiro Arita;;;https://images.pokemontcg.io/ex2/72.png;;Sandstorm
73;Common;;Psykokwak;Psyduck;Pokémon;Water;54;Kouki Saitou;;;https://images.pokemontcg.io/ex2/73.png;;Sandstorm
74;Common;;Tarsal;Ralts;Pokémon;Psychic;280;Hajime Kusajima;;;https://images.pokemontcg.io/ex2/74.png;;Sandstorm
75;Common;;Sabelette;Sandshrew;Pokémon;Fighting;27;Kouki Saitou;;;https://images.pokemontcg.io/ex2/75.png;;Sandstorm
76;Common;;Grainipiot;Seedot;Pokémon;Grass;273;Atsuko Nishida;;;https://images.pokemontcg.io/ex2/76.png;;Sandstorm
77;Common;;Grainipiot;Seedot;Pokémon;Grass;273;Ken Sugimori;;;https://images.pokemontcg.io/ex2/77.png;;Sandstorm
78;Common;;Balignon;Shroomish;Pokémon;Grass;285;Ken Sugimori;;;https://images.pokemontcg.io/ex2/78.png;;Sandstorm
79;Common;;Skitty;Skitty;Pokémon;Colorless;300;Kagemaru Himeno;;;https://images.pokemontcg.io/ex2/79.png;;Sandstorm
80;Common;;Parecool;Slakoth;Pokémon;Colorless;287;Ken Sugimori;;;https://images.pokemontcg.io/ex2/80.png;;Sandstorm
81;Common;;Piafabec;Spearow;Pokémon;Colorless;21;Aya Kusube;;;https://images.pokemontcg.io/ex2/81.png;;Sandstorm
82;Common;;Kraknoix;Trapinch;Pokémon;Fighting;328;Mitsuhiro Arita;;;https://images.pokemontcg.io/ex2/82.png;;Sandstorm
83;Common;;Wailmer;Wailmer;Pokémon;Water;320;Ken Sugimori;;;https://images.pokemontcg.io/ex2/83.png;;Sandstorm
84;Common;;Goelise;Wingull;Pokémon;Water;278;Kagemaru Himeno;;;https://images.pokemontcg.io/ex2/84.png;;Sandstorm
85;Common;;Zigzaton;Zigzagoon;Pokémon;Colorless;263;Mitsuhiro Arita;;;https://images.pokemontcg.io/ex2/85.png;;Sandstorm
86;Uncommon;;Double guérison totale;Double Full Heal;Trainer;NoColor;;Ryo Ueda;;;https://images.pokemontcg.io/ex2/86.png;;Sandstorm
87;Uncommon;;Annette surfe sur le net;Lanette's Net Search;Trainer;NoColor;;Ken Sugimori;;;https://images.pokemontcg.io/ex2/87.png;;Sandstorm
88;Uncommon;;Super bonbon;Rare Candy;Trainer;NoColor;;Ryo Ueda;;;https://images.pokemontcg.io/ex2/88.png;;Sandstorm
89;Uncommon;;Timmy au dressage;Wally's Training;Trainer;NoColor;;Ken Sugimori;;;https://images.pokemontcg.io/ex2/89.png;;Sandstorm
90;Common;;Fossile griffe;Claw Fossil;Trainer;NoColor;;Ryo Ueda;;;https://images.pokemontcg.io/ex2/90.png;;Sandstorm
91;Common;;Mystérieux Fossile;Mysterious Fossil;Trainer;NoColor;;Keiji Kinebuchi;;;https://images.pokemontcg.io/ex2/91.png;;Sandstorm
92;Common;;Fossile racine;Root Fossil;Trainer;NoColor;;Ryo Ueda;;;https://images.pokemontcg.io/ex2/92.png;;Sandstorm
93;Rare;;Énergies multiples;Multi Energy;Energy;NoColor;;Takumi Akabane;;;https://images.pokemontcg.io/ex2/93.png;;Sandstorm
94;Ultra;EX;Ptera ex;Aerodactyl ex;Pokémon;Colorless;142;Hikaru Koike;;;https://images.pokemontcg.io/ex2/94.png;;Sandstorm
95;Ultra;EX;Galeking ex;Aggron ex;Pokémon;Metal;306;Hikaru Koike;;;https://images.pokemontcg.io/ex2/95.png;;Sandstorm
96;Ultra;EX;Gardevoir ex;Gardevoir ex;Pokémon;Psychic;282;Hikaru Koike;;;https://images.pokemontcg.io/ex2/96.png;;Sandstorm
97;Ultra;EX;Kabutops ex;Kabutops ex;Pokémon;Water;141;Ryo Ueda;;;https://images.pokemontcg.io/ex2/97.png;;Sandstorm
98;Ultra;EX;Raichu ex;Raichu ex;Pokémon;Lightning;26;Ryo Ueda;;;https://images.pokemontcg.io/ex2/98.png;;Sandstorm
99;Ultra;EX;Typhlosion ex;Typhlosion ex;Pokémon;Fire;157;Hikaru Koike;;;https://images.pokemontcg.io/ex2/99.png;;Sandstorm
100;Ultra;EX;Wailord ex;Wailord ex;Pokémon;Water;321;Ryo Ueda;;;https://images.pokemontcg.io/ex2/100.png;;Sandstorm
