rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;jap_url;list
27;27;Rare Holo;;Tartard;Poliwrath;Pokémon;Water;62;Ken Sugimori;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471917.jpg;ex6
28;28;Common;;Otaria;Seel;Pokémon;Water;86;Toshinao Aoki;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471918.jpg;ex6
29;29;Rare Holo;;Lamantine;Dewgong;Pokémon;Water;87;Toshinao Aoki;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471981.jpg;ex6
30;30;Uncommon;;Kokiyas;Shellder;Pokémon;Water;90;Aya Kusube;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471919.jpg;ex6
31;31;Rare Holo;;Crustabri;Cloyster;Pokémon;Water;91;Aya Kusube;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471983.jpg;ex6
32;32;Common;;Krabby;Krabby;Pokémon;Water;98;Kouki Saitou;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471920.jpg;ex6
33;33;Rare;;Krabboss;Kingler;Pokémon;Water;99;Kouki Saitou;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477613.jpg;ex6
34;34;Common;;Magicarpe;Magikarp;Pokémon;Water;129;Atsuko Nishida;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471921.jpg;ex6
35;35;Ultra;ex;Léviator ex;Gyarados ex;Pokémon;Water;130;Hikaru Koike;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1171057.jpg;ex6
36;36;Ultra;ex;Artikodin ex;Articuno ex;Pokémon;Water;144;Ryo Ueda;https://res.cloudinary.com/dkhwpritu/image/upload/v1587810919/modifs/Capture_d_e%CC%81cran_2020-04-25_a%CC%80_00.02.16.png;ex6
37;37;Common;;Pikachu;Pikachu;Pokémon;Lightning;25;Midori Harada;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471922.jpg;ex6
38;38;Rare Holo;;Raichu;Raichu;Pokémon;Lightning;26;Midori Harada;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471923.jpg;ex6
39;39;Uncommon;;Magneti;Magnemite;Pokémon;Lightning;81;Ken Sugimori;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471924.jpg;ex6
40;40;Rare;;Magneton;Magneton;Pokémon;Lightning;82;Ken Sugimori;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471989.jpg;ex6
41;41;Common;;Voltorbe;Voltorb;Pokémon;Lightning;100;Ken Sugimori;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471925.jpg;ex6
42;42;Ultra;ex;Électrode ex;Electrode ex;Pokémon;Lightning;101;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471926.jpg;ex6
43;43;Ultra;ex;Electhor ex;Zapdos ex;Pokémon;Lightning;145;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477600.jpg;ex6
44;44;Common;;Ramoloss;Slowpoke;Pokémon;Psychic;79;Yuka Morii;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471927.jpg;ex6
45;45;Rare Holo;;Flagadoss;Slowbro;Pokémon;Psychic;80;Yuka Morii;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471992.jpg;ex6
46;46;Common;;Fantominus;Gastly;Pokémon;Psychic;92;Ken Sugimori;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471928.jpg;ex6
47;47;Rare;;Spectrum;Haunter;Pokémon;Psychic;93;Ken Sugimori;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471929.jpg;ex6
48;48;Ultra;ex;Ectoplasma ex;Gengar ex;Pokémon;Psychic;94;Mitsuhiro Arita;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471995.jpg;ex6
49;49;Uncommon;;Soporifik;Drowzee;Pokémon;Psychic;96;Yukiko Baba;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471930.jpg;ex6
50;50;Rare;;Hypnomade;Hypno;Pokémon;Psychic;97;Yukiko Baba;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471931.jpg;ex6
